
MGEL4;MANGELS INDUSTRIAL;14,73;4,07;36,83;-;0,0000;0,40;3,62
MERC4;MERCANTIL DO BRASIL FINANCEIRA;7,00;13,81;0,05;6,43;0,4561;146,25;0,51
MGEL3;MANGELS INDUSTRIAL;19,13;4,07;36,83;-;0,0000;0,52;4,70
MLAS3;MULTILASER INDUSTRIAL S.A.;2,18;4,32;-0,87;-;0,1231;-2,54;0,51
MMAQ3;MINASMAQUINAS;0,00;5.685,11;743,79;-;219,3255;0,00;0,00
MMAQ4;MINASMAQUINAS;49,73;5.685,11;743,79;503,40;219,3255;0,07;0,01
MILS3;MILLS;11,96;5,65;0,99;2,45;0,1987;11,93;2,10
MNPR3;MINUPAR;17,90;-45,41;-0,57;-;0,0000;-31,51;-0,39
MNDL3;MUNDIAL;48,28;62,85;366,89;-;0,0000;0,13;0,74
MOAR3;MONTEIRO ARANHA;388,00;124,41;72,18;0,95;11,4274;5,38;3,12
MOVI3;MOVIDA;11,02;8,36;-0,12;2,48;1,2969;-88,90;1,31
MRSA3B;MRS LOGÍSTICA;25,06;18,75;3,38;2,33;0,4678;7,41;1,34
MRFG3;MARFRIG;8,19;6,38;-2,25;11,15;1,3377;-3,62;1,28
MRVE3;MRV ENGENHARIA E PARTICIPAÇÕES;10,67;12,21;-0,46;-;0,3956;-22,91;0,86
MSPA3;MELHORAMENTOS;46,25;130,22;5,14;0,12;0,0000;9,00;0,36
MRSA6B;MRS LOGÍSTICA;23,56;18,75;3,38;2,73;0,5146;6,97;1,26
MRSA5B;MRS LOGÍSTICA;23,56;18,75;3,38;2,73;0,5146;6,97;1,26
MSPA4;MELHORAMENTOS;40,00;130,22;5,14;0,15;0,0000;7,79;0,31
MSRO3;MAESTRO LOCADORA DE VEICULOS S.A.;702,50;2,82;0,38;-;;1.828,65;249,03
MTRE3;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;4,49;9,24;0,82;17,18;0,3274;5,41;0,48
MWET3;WETZEL;13,30;-5,05;-2,33;-;0,0000;-5,72;-2,64
MTSA4;METISA;46,00;49,09;9,92;4,18;1,9800;4,64;0,94
MTSA3;METISA;79,00;49,09;9,92;2,22;1,8000;7,97;1,61
MULT3;MULTIPLAN;26,74;11,49;1,59;4,12;0,4179;16,85;2,34
MYPK3;IOCHPE MAXION;11,97;24,94;-0,67;2,55;0,8326;-17,66;0,47
MWET4;WETZEL;7,09;-5,05;-2,33;-;0,0000;-3,11;-1,43
NEMO5;SUZANO HOLDING;52,97;34,64;13,87;-;2,4944;3,82;1,53
NEMO3;SUZANO HOLDING;0,00;34,64;13,87;-;2,2677;0,00;0,00
NEMO6;SUZANO HOLDING;0,00;34,64;13,87;-;2,4944;0,00;0,00
NEOE3;NEOENERGIA;19,06;24,28;4,28;6,11;0,7987;4,43;0,78
NINJ3;GETNINJAS;4,53;5,61;0,06;-;;76,67;0,80
NGRD3;NEOGRID;1,31;1,91;0,04;1,14;0,0149;33,48;0,68
NEXP3;NEXPE PARTICIPAÇÕES S.A;5,44;-53,94;-52,12;-;0,0000;-0,10;-0,10
NORD3;NORDON INDUSTRIAS METALURGICAS;4,74;-23,62;-1,13;-;0,0000;-4,76;-0,23
NRTQ3;NORTEC QUÍMICA S.A.;0,00;19,95;3,46;-;0,7191;0,00;0,00
NTCO3;NATURA &CO HOLDING S.A.;15,29;20,21;3,43;-;0,1317;4,44;0,75
NUTR3;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;4,28;2,48;0,29;-;;14,82;1,72
ODER4;CONSERVAS ODERICH;98,91;44,13;13,29;1,19;1,3300;7,44;2,24
ONCO3;ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A.;9,63;4,20;0,42;-;;23,26;2,30
OIBR4;OI;1,66;-40,62;-34,24;-;0,0000;-0,05;-0,04
ODPV3;ODONTOPREV;11,48;2,66;0,89;2,54;0,2715;12,71;4,26
OFSA3;OURO FINO SAÚDE ANIMAL;21,25;12,41;-0,43;2,90;0,2375;-50,66;1,77
OIBR3;OI;0,64;-40,62;-34,24;-;0,0000;-0,02;-0,02
OPCT3;OCEANPACT SERVICOS MARITIMOS S.A.;5,40;3,97;0,41;-;;13,18;1,35
ORVR3;ORIZON VALORIZACAO DE RESIDUOS S.A.;37,17;7,44;-1,50;-;;-24,73;4,99
OSXB3;OSX BRASIL;5,45;-1.978,77;-103,90;-;;-0,05;0,00
PCAR3;CIA BRASILEIRA DE DISTRIBUIÇÃO;3,84;18,57;-10,89;-;0,3545;-0,35;0,20
PATI3;PANATLANTICA;29,00;35,34;0,22;1,67;2,9111;132,91;0,82
PATI4;PANATLANTICA;33,00;35,34;0,22;6,39;2,9111;151,24;0,93
PDGR3;PDG REALTY;2,88;-1.670,03;-286,78;-;0,0000;-0,01;0,00
PDTC3;PADTEC HOLDING S.A.;2,70;1,93;0,29;-;;9,37;1,40
PEAB3;CIA PARTICIPAÇÕES ALIANCA DA BAHIA;33,90;53,74;1,76;0,87;1,7342;19,31;0,63
PETZ3;PETZ;4,27;3,90;0,07;0,50;0,0286;61,36;1,09
PEAB4;CIA PARTICIPAÇÕES ALIANCA DA BAHIA;73,67;53,74;1,76;0,44;1,9076;41,95;1,37
PETR3;PETROBRAS;39,41;29,59;10,50;23,21;13,4177;3,80;1,35
PETR4;PETROBRAS;36,64;29,59;10,50;24,92;13,4177;3,54;1,26
PFRM3;PROFARMA;4,99;10,19;0,38;3,47;0,0000;13,27;0,49
PINE4;BANCO PINE;3,88;5,22;0,75;4,16;0,0000;5,18;0,75
PGMN3;EMPREENDIMENTOS PAGUE MENOS S.A.;3,60;4,72;-0,37;5,14;0,0000;-9,75;0,77
PLAS3;PLASCAR PARTICIPAÇÕES;6,90;-28,77;1,16;-;0,0000;5,97;-0,24
PINE3;BANCO PINE;4,16;5,22;0,75;3,90;0,0000;5,53;0,80
PMAM3;PARANAPANEMA;4,33;-92,34;-72,94;-;0,0000;-0,06;-0,05
PLPL3;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;11,68;2,92;1,19;1,39;0,1612;9,70;3,95
POMO4;MARCOPOLO;6,11;3,56;0,84;6,20;0,0000;7,17;1,69
PNVL3;DIMED;11,90;7,57;0,59;1,87;0,0538;20,31;1,57
POMO3;MARCOPOLO;4,70;3,56;0,84;7,96;0,0000;5,59;1,32
PORT3;WILSON SONS;15,38;5,22;0,90;5,19;0,4470;16,89;2,92
PRIO3;PETRO RIO;46,48;14,54;5,14;-;0,0000;9,03;3,19
POSI3;POSITIVO;7,15;10,21;1,35;7,20;0,3402;5,30;0,70
PPAR3;POLPAR S.A.;14,60;352,82;17,82;85,96;0,0000;0,82;0,04
PRNR3;PRINER;11,19;5,84;-0,01;2,31;0,0395;-1.608,02;1,92
PSSA3;PORTO SEGURO;27,26;18,34;3,36;3,24;1,1586;8,09;1,48
PTCA11;PRATICA KLIMAQUIP;0,00;25,92;6,80;-;;0,00;0,00
PTCA3;PRATICA KLIMAQUIP;0,00;25,92;6,80;-;1,2664;0,00;0,00
PTBL3;PORTOBELLO;6,30;2,71;-0,29;3,33;0,3329;-22,06;2,32
PTNT3;PETTENATI;11,59;7,80;1,04;-;0,3187;11,11;1,48
PTNT4;PETTENATI;8,96;7,80;1,04;-;0,3187;8,61;1,15
QUAL3;QUALICORP;3,06;4,67;-0,14;2,60;0,2554;-21,62;0,65
QUSW3;QUALITY SOFTWARE S.A.;0,00;88,35;18,28;-;2,9512;0,00;0,00
RADL3;RAIA DROGASIL;27,40;3,33;0,63;0,55;0,2000;44,12;8,32
RAIZ4;RAIZEN S.A.;3,60;2,21;0,33;6,35;0,0814;10,91;1,61
RAIL3;RUMO;23,22;8,59;0,52;0,28;0,0193;45,18;2,73
RAPT3;RANDON;9,74;8,94;1,26;5,22;0,5707;7,76;1,10
RANI3;Irani Papel e Embalagem S.A.;10,91;5,24;1,88;7,84;0,6393;5,80;2,08
RAPT4;RANDON;11,21;8,94;1,26;4,53;0,5707;8,94;1,26
RDNI3;RNI NEGÓCIOS IMOBILIÁRIOS;4,52;13,28;0,69;3,19;0,0572;6,57;0,34
RDOR3;REDE D OR SÃO LUIZ S.A.;25,35;9,95;0,75;1,05;0,3251;33,85;2,54
RCSL3;RECRUSUL;1,71;0,00;-0,11;-;0,0000;-15,69;1.876,42
RECV3;PETRORECÔNCAVO S.A.;19,54;15,10;3,17;5,41;0,1633;6,17;1,30
RCSL4;RECRUSUL;1,08;0,00;-0,11;-;0,0000;-9,91;1.185,11
RENT3;LOCALIZA;60,80;23,76;1,46;2,45;0,9507;41,72;2,56
REDE3;REDE ENERGIA;7,10;2,77;0,69;4,91;0,5221;10,30;2,57
ROMI3;INDÚSTRIAS ROMI;12,77;12,78;2,62;7,76;0,6810;4,89;1,00
RNEW3;RENOVA;1,15;3,24;2,47;-;0,0000;0,47;0,36
RNEW4;RENOVA;1,13;3,24;2,47;-;0,0000;0,46;0,35
RPMG3;REFINARIA DE PETROLEOS MANGUINHOS;2,25;-74,73;-12,19;-;0,0000;-0,18;-0,03
RPAD3;ALFA HOLDINGS;7,79;13,00;0,39;-;0,0007;19,73;0,60
RPAD5;ALFA HOLDINGS;7,51;13,00;0,39;6,65;0,5647;19,02;0,58
RPAD6;ALFA HOLDINGS;7,40;13,00;0,39;-;0,0008;18,64;0,57
RRRP3;3R PETROLEUM ÓLEO E GÁS S.A;32,60;21,61;-0,15;-;;-212,05;1,50
RSUL3;METALURGICA RIOSULENSE;0,00;29,31;10,01;-;1,6827;0,00;0,00
RSID3;ROSSI RESIDENCIAL;4,10;-62,42;-25,86;-;0,0000;-0,16;-0,07
RSUL4;METALURGICA RIOSULENSE;77,00;29,31;10,01;3,73;1,9902;7,80;2,66
SANB4;BANCO SANTANDER;16,38;15,12;1,25;5,33;1,1742;13,14;1,08
SANB3;BANCO SANTANDER;14,61;15,12;1,25;5,48;1,0675;11,63;0,96
SAPR4;SANEPAR;5,15;6,28;0,99;7,22;0,1173;5,25;0,82
SAPR3;SANEPAR;4,97;6,28;0,99;6,80;0,1066;5,06;0,79
SCAR3;SÃO CARLOS;21,38;26,43;0,66;-;0,1438;32,40;0,80
SBSP3;SABESP;64,56;43,30;4,36;1,97;0,9427;14,84;1,49
SBFG3;CENTAURO;10,84;10,10;0,75;1,24;0,1178;14,67;1,09
SEER3;SER EDUCACIONAL;6,34;9,35;-1,24;-;0,0000;-5,13;0,68
SEQL3;SEQUOIA LOGISTICA E TRANSPORTES S.A;0,51;0,38;-1,46;-;;-0,34;1,31
SGPS3;SPRINGS;1,24;3,31;-15,56;-;0,0000;-0,08;0,37
SHUL3;SCHULZ;111,89;3,51;0,87;0,24;0,1358;129,20;31,86
SHOW3;TIME FOR FUN;2,28;2,27;0,23;-;0,0000;9,76;1,01
SHUL4;SCHULZ;7,43;3,51;0,87;4,00;0,1494;8,58;2,12
SIMH3;SIMPAR S.A.;8,07;4,17;0,06;1,96;0,5156;129,48;1,92
SMFT3;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;23,05;8,04;0,77;1,54;0,0000;29,71;2,85
SLCE3;SLC AGRICOLA;38,95;23,45;5,19;7,67;2,4261;7,41;1,64
SMTO3;SÃO MARTINHO;34,62;16,70;3,45;4,72;0,7288;10,11;2,09
SNSY3;SANSUY;5,66;-245,68;-37,32;-;0,0000;-0,15;-0,02
SNSY5;SANSUY;3,91;-245,68;-37,32;-;0,0000;-0,11;-0,02
SOJA3;BOA SAFRA SEMENTES S.A.;15,10;7,89;1,64;1,42;0,0401;9,20;1,91
SOND3;SONDOTECNICA;46,01;23,41;5,06;12,04;6,0307;9,09;1,97
SNSY6;SANSUY;13,33;-245,68;-37,32;-;0,0000;-0,36;-0,05
SOMA3;GRUPO DE MODA SOMA S.A.;6,77;9,73;0,39;1,50;0,0907;17,33;0,69
SOND6;SONDOTECNICA;54,20;23,41;5,06;11,24;6,6338;10,71;2,32
SOND5;SONDOTECNICA;55,00;23,41;5,06;11,08;6,6338;10,87;2,35
SUZB3;SUZANO S.A.;52,98;31,54;12,86;3,40;1,3340;4,10;1,67
STBP3;SANTOS BRASIL;8,50;2,54;0,47;4,36;0,6442;18,36;3,37
TASA4;TAURUS ARMAS;14,46;8,75;1,83;9,67;1,6244;7,90;1,65
SYNE3;SYN PROP E TECH S.A.;3,98;9,90;-0,26;-;0,5241;-15,37;0,40
TASA3;TAURUS ARMAS;14,44;8,75;1,83;9,65;1,6244;7,92;1,65
TCSA3;TECNISA;2,95;8,03;0,22;-;0,0000;13,14;0,37
TEKA4;TEKA;13,90;-4.039,83;-299,99;-;0,0000;-0,05;0,00
TECN3;TECHNOS;3,64;5,36;0,74;2,25;0,0810;4,89;0,68
TEKA3;TEKA;8,23;-4.039,83;-299,99;-;0,0000;-0,03;0,00
TELB4;TELEBRAS;11,98;18,37;-0,79;-;0,0000;-15,24;0,65
TEND3;CONSTRUTORA TENDA;13,59;5,50;-0,35;-;0,0000;-38,46;2,48
TELB3;TELEBRAS;15,96;18,37;-0,79;-;0,0000;-20,30;0,87
TFCO4;TRACK & FIELD CO S.A.;13,61;0,41;0,12;1,25;0,1184;113,43;33,03
TKNO3;TEKNO;69,63;95,24;9,10;-;6,5422;7,65;0,73
TIMS3;TIM;16,61;10,56;0,95;4,99;0,3905;17,47;1,57
TKNO4;TEKNO;60,01;95,24;9,10;5,25;6,5422;6,60;0,63
TGMA3;TEGMA GESTÃO LOGÍSTICA;26,40;12,42;2,83;4,43;1,1217;9,32;2,13
TRAD3;TC TRADERS CLUB S.A.;0,95;1,70;-0,41;-;0,0002;-2,30;0,55
TOTS3;TOTVS;32,54;7,64;1,24;1,33;0,1000;26,75;4,34
TPIS3;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;4,16;19,50;-1,42;-;0,0748;-2,93;0,21
TRPL4;ISA CTEEP;25,33;27,28;3,59;4,19;0,0000;7,08;0,93
TRIS3;TRISUL;5,48;7,14;0,57;2,51;0,2196;9,57;0,77
TRPL3;ISA CTEEP;32,43;27,28;3,59;3,27;0,0000;9,06;1,19
TUPY3;TUPY;26,48;22,67;2,83;4,65;0,2249;9,38;1,17
TTEN3;TRÊS TENTOS AGROINDUSTRIAL SA;11,53;6,37;1,26;1,00;0,0153;9,15;1,81
UGPA3;ULTRAPAR PARTICIPAÇÕES;24,62;11,39;1,94;1,43;0,5829;12,63;2,15
UCAS3;UNICASA;2,66;2,98;0,21;6,80;0,0000;12,96;0,90
TXRX3;TÊXTIL RENAUXVIEW;9,00;-84,48;-7,05;-;0,0000;-1,28;-0,11
TXRX4;TÊXTIL RENAUXVIEW;2,95;-84,48;-7,05;-;0,0000;-0,42;-0,03
UNIP6;UNIPAR CARBOCLORO;76,14;27,04;7,47;2,52;13,9540;10,19;2,81
UNIP5;UNIPAR CARBOCLORO;76,49;27,04;7,47;2,59;13,9540;10,25;2,83
UNIP3;UNIPAR CARBOCLORO;68,30;27,04;7,47;2,56;12,6855;9,13;2,52
VALE3;VALE;74,45;41,90;10,47;5,42;7,2913;7,12;1,78
USIM3;USIMINAS;7,48;18,71;-0,29;4,02;0,5719;-25,67;0,40
USIM5;USIMINAS;7,63;18,71;-0,29;4,35;0,6291;-26,12;0,40
VAMO3;VAMOS LOCAÇÃO DE CAMINHÕES. MÁQUINAS E EQUIP.;9,77;4,42;0,58;2,84;0,0000;16,78;2,22
USIM6;USIMINAS;16,31;18,71;-0,29;2,02;0,6291;-56,35;0,87
VITT3;VITTIA FERTILIZANTES E BIOLOGICOS S.A.;10,48;4,32;0,75;3,11;0,1302;14,18;2,45
VBBR3;VIBRA ENERGIA S.A.;21,53;11,64;1,75;3,83;0,4660;12,25;1,84
VIVA3;VIVARA;28,01;7,95;1,62;1,30;0,0539;17,21;3,51
VIVT3;TELEFÔNICA BRASIL;50,24;41,64;2,93;5,11;2,0254;17,19;1,21
VIVR3;VIVER INCORPORADORA E CONSTRUTORA ;3,54;0,84;-4,34;-;;-0,82;4,22
VLID3;VALID;18,97;16,60;2,47;4,85;0,2904;7,61;1,13
VSPT3;FERROVIA CENTRO-ATLÂNTICA;4,99;13,44;-15,66;-;;-0,32;0,37
WEGE3;WEG;33,26;3,84;1,18;1,79;0,4613;28,13;8,67
VSPT4;FERROVIA CENTRO-ATLÂNTICA;0,00;13,44;-15,66;-;;0,00;0,00
VULC3;VULCABRAS;20,57;8,07;2,30;3,10;0,3700;8,93;2,54
VVEO3;CM HOSPITALAR S.A.;14,08;9,69;0,50;1,95;0,1574;28,32;1,46
VSTE3;VESTE S.A. ESTILO;12,30;9,07;2,10;0,95;0,0000;5,82;1,35
WIZC3;WIZ CO;5,80;2,87;0,61;7,66;0,5880;9,55;2,02
WHRL3;WHIRLPOOL;4,11;1,70;0,24;4,55;0,0000;17,34;2,41
WHRL4;WHIRLPOOL;4,29;1,70;0,24;4,81;0,0000;18,05;2,51
WEST3;WESTWING COMERCIO VAREJISTA S.A.;1,43;2,46;-0,56;-;;-2,53;0,57
WLMM3;WLM INDÚSTRIA E COMÉRCIO;25,82;18,40;2,90;2,55;1,2172;8,90;1,40
WLMM4;WLM INDÚSTRIA E COMÉRCIO;29,70;18,40;2,90;2,44;0,7548;10,24;1,61
ZAMP3;ZAMP S.A.;6,35;4,84;-0,42;-;0,0000;-15,02;1,30
YDUQ3;YDUQS;20,33;10,48;0,61;-;0,1265;33,64;1,95
